id,year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit,serial_number,serial_number_1
8985,2019,K,Financial and Insurance Services,c_6-9,Total assets,18234,DOLLARS(millions),15488,15488
9092,2020,K,Financial and Insurance Services,b_1-5,Total income,2664,DOLLARS(millions),15489,15489
9101,2021,K,Financial and Insurance Services,b_1-5,Total income,3072,DOLLARS(millions),15490,15490
9114,2011,K,Financial and Insurance Services,f_50-99,Activity unit,36,COUNT,15491,15491
9148,2015,K,Financial and Insurance Services,d_10-19,Activity unit,156,COUNT,15492,15492
9179,2018,K,Financial and Insurance Services,h_200+,Activity unit,45,COUNT,15493,15493
9204,2021,K,Financial and Insurance Services,f_50-99,Activity unit,48,COUNT,15494,15494
9242,2014,K,Financial and Insurance Services,h_200+,Total expenditure,24767,DOLLARS(millions),15495,15495
9362,2017,K,Financial and Insurance Services,b_1-5,Fixed tangible assets,1278,DOLLARS(millions),15496,15496
9405,2021,K,Financial and Insurance Services,i_Industry_Total,Fixed tangible assets,25831,DOLLARS(millions),15497,15497
9419,2012,K,Financial and Insurance Services,e_20-49,Rolling mean employees,2025,COUNT,15498,15498
9483,2019,K,Financial and Insurance Services,f_50-99,Rolling mean employees,3015,COUNT,15499,15499
9525,2013,K,Financial and Insurance Services,c_6-9,Salaries and wages paid,176,DOLLARS(millions),15500,15500
9538,2014,K,Financial and Insurance Services,g_100-199,Salaries and wages paid,364,DOLLARS(millions),15501,15501
9567,2017,K,Financial and Insurance Services,i_Industry_Total,Salaries and wages paid,5939,DOLLARS(millions),15502,15502
9645,2015,K,Financial and Insurance Services,f_50-99,Operating profit before tax,158,DOLLARS(millions),15503,15503
9662,2017,K,Financial and Insurance Services,e_20-49,Operating profit before tax,382,DOLLARS(millions),15504,15504
9706,2011,K,Financial and Insurance Services,d_10-19,"Sales, government funding, grants and subsidies",480,DOLLARS(millions),15505,15505
9755,2016,K,Financial and Insurance Services,h_200+,"Sales, government funding, grants and subsidies",7358,DOLLARS(millions),15506,15506
9885,2020,L,"Rental, Hiring and Real Estate Services",c_6-9,Total assets,5155,DOLLARS(millions),15507,15507
9932,2014,L,"Rental, Hiring and Real Estate Services",e_20-49,Total income,858,DOLLARS(millions),15508,15508
9935,2014,L,"Rental, Hiring and Real Estate Services",h_200+,Total income,869,DOLLARS(millions),15509,15509
9989,2020,L,"Rental, Hiring and Real Estate Services",h_200+,Total income,1339,DOLLARS(millions),15510,15510
9991,2021,L,"Rental, Hiring and Real Estate Services",a_0,Total income,28072,DOLLARS(millions),15511,15511
10063,2018,L,"Rental, Hiring and Real Estate Services",a_0,Activity unit,73029,COUNT,15512,15512
10123,2013,L,"Rental, Hiring and Real Estate Services",g_100-199,Total expenditure,666,DOLLARS(millions),15513,15513
10142,2015,L,"Rental, Hiring and Real Estate Services",h_200+,Total expenditure,824,DOLLARS(millions),15514,15514
10165,2018,L,"Rental, Hiring and Real Estate Services",d_10-19,Total expenditure,1049,DOLLARS(millions),15515,15515
10278,2019,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Fixed tangible assets,201513,DOLLARS(millions),15516,15516
10335,2015,L,"Rental, Hiring and Real Estate Services",c_6-9,Rolling mean employees,4431,COUNT,15517,15517
10370,2019,L,"Rental, Hiring and Real Estate Services",b_1-5,Rolling mean employees,8970,COUNT,15518,15518
10431,2014,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Salaries and wages paid,1566,DOLLARS(millions),15519,15519
10530,2014,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Operating profit before tax,6183,DOLLARS(millions),15520,15520
10531,2015,L,"Rental, Hiring and Real Estate Services",a_0,Operating profit before tax,5447,DOLLARS(millions),15521,15521
10536,2015,L,"Rental, Hiring and Real Estate Services",f_50-99,Operating profit before tax,43,DOLLARS(millions),15522,15522
10559,2018,L,"Rental, Hiring and Real Estate Services",b_1-5,Operating profit before tax,732,DOLLARS(millions),15523,15523
10581,2020,L,"Rental, Hiring and Real Estate Services",f_50-99,Operating profit before tax,65,DOLLARS(millions),15524,15524
10637,2015,L,"Rental, Hiring and Real Estate Services",h_200+,"Sales, government funding, grants and subsidies",898,DOLLARS(millions),15525,15525
10768,2019,M,"Professional, Scientific and Technical Services",d_10-19,Total assets,3887,DOLLARS(millions),15526,15526
11031,2015,M,"Professional, Scientific and Technical Services",f_50-99,Total expenditure,2151,DOLLARS(millions),15527,15527
11100,2012,M,"Professional, Scientific and Technical Services",c_6-9,Fixed tangible assets,166,DOLLARS(millions),15528,15528
11157,2018,M,"Professional, Scientific and Technical Services",f_50-99,Fixed tangible assets,402,DOLLARS(millions),15529,15529
11421,2014,M,"Professional, Scientific and Technical Services",i_Industry_Total,Operating profit before tax,4891,DOLLARS(millions),15530,15530
11517,2014,M,"Professional, Scientific and Technical Services",f_50-99,"Sales, government funding, grants and subsidies",2187,DOLLARS(millions),15531,15531
11520,2014,M,"Professional, Scientific and Technical Services",i_Industry_Total,"Sales, government funding, grants and subsidies",29006,DOLLARS(millions),15532,15532
11531,2016,M,"Professional, Scientific and Technical Services",b_1-5,"Sales, government funding, grants and subsidies",4623,DOLLARS(millions),15533,15533
11592,2011,N,Administrative and Support Services,i_Industry_Total,Total assets,6526,DOLLARS(millions),15534,15534
11609,2013,N,Administrative and Support Services,h_200+,Total assets,1471,DOLLARS(millions),15535,15535
11639,2017,N,Administrative and Support Services,b_1-5,Total assets,1419,DOLLARS(millions),15536,15536
11650,2018,N,Administrative and Support Services,d_10-19,Total assets,732,DOLLARS(millions),15537,15537
11680,2021,N,Administrative and Support Services,g_100-199,Total assets,463,DOLLARS(millions),15538,15538
11776,2021,N,Administrative and Support Services,d_10-19,Total income,976,DOLLARS(millions),15539,15539
11794,2012,N,Administrative and Support Services,d_10-19,Activity unit,465,COUNT,15540,15540
11799,2012,N,Administrative and Support Services,i_Industry_Total,Activity unit,14643,COUNT,15541,15541
11800,2013,N,Administrative and Support Services,a_0,Activity unit,9618,COUNT,15542,15542
11834,2016,N,Administrative and Support Services,h_200+,Activity unit,81,COUNT,15543,15543
11917,2015,N,Administrative and Support Services,a_0,Total expenditure,1283,DOLLARS(millions),15544,15544
11922,2015,N,Administrative and Support Services,f_50-99,Total expenditure,605,DOLLARS(millions),15545,15545
11939,2017,N,Administrative and Support Services,e_20-49,Total expenditure,1228,DOLLARS(millions),15546,15546
11946,2018,N,Administrative and Support Services,c_6-9,Total expenditure,572,DOLLARS(millions),15547,15547
11968,2020,N,Administrative and Support Services,g_100-199,Total expenditure,1007,DOLLARS(millions),15548,15548
12013,2014,N,Administrative and Support Services,g_100-199,Fixed tangible assets,124,DOLLARS(millions),15549,15549
12016,2015,N,Administrative and Support Services,a_0,Fixed tangible assets,889,DOLLARS(millions),15550,15550
12019,2015,N,Administrative and Support Services,d_10-19,Fixed tangible assets,130,DOLLARS(millions),15551,15551
12068,2020,N,Administrative and Support Services,h_200+,Fixed tangible assets,839,DOLLARS(millions),15552,15552
12208,2014,N,Administrative and Support Services,d_10-19,Salaries and wages paid,286,DOLLARS(millions),15553,15553
12364,2020,N,Administrative and Support Services,g_100-199,Operating profit before tax,16,DOLLARS(millions),15554,15554
12368,2021,N,Administrative and Support Services,b_1-5,Operating profit before tax,152,DOLLARS(millions),15555,15555
12426,2016,N,Administrative and Support Services,f_50-99,"Sales, government funding, grants and subsidies",674,DOLLARS(millions),15556,15556
12533,2017,O,Public Administration and Safety,e_20-49,Total assets,46,DOLLARS(millions),15557,15557
12577,2011,O,Public Administration and Safety,d_10-19,Total income,64,DOLLARS(millions),15558,15558
12587,2012,O,Public Administration and Safety,e_20-49,Total income,73,DOLLARS(millions),15559,15559
12722,2016,O,Public Administration and Safety,e_20-49,Activity unit,48,COUNT,15560,15560
12765,2021,O,Public Administration and Safety,c_6-9,Activity unit,63,COUNT,15561,15561
12785,2012,O,Public Administration and Safety,e_20-49,Total expenditure,68,DOLLARS(millions),15562,15562
12814,2015,O,Public Administration and Safety,g_100-199,Total expenditure,56,DOLLARS(millions),15563,15563
12907,2015,O,Public Administration and Safety,a_0,Fixed tangible assets,32,DOLLARS(millions),15564,15564
12973,2011,O,Public Administration and Safety,d_10-19,Rolling mean employees,924,COUNT,15565,15565
13119,2016,O,Public Administration and Safety,f_50-99,Salaries and wages paid,25,DOLLARS(millions),15566,15566
13191,2013,O,Public Administration and Safety,f_50-99,Operating profit before tax,-2,DOLLARS(millions),15567,15567
13204,2015,O,Public Administration and Safety,a_0,Operating profit before tax,18,DOLLARS(millions),15568,15568
13337,2018,O,Public Administration and Safety,h_200+,"Sales, government funding, grants and subsidies",693,DOLLARS(millions),15569,15569
13357,2021,O,Public Administration and Safety,a_0,"Sales, government funding, grants and subsidies",176,DOLLARS(millions),15570,15570
13391,2013,P,Education and Training,h_200+,Total assets,1146,DOLLARS(millions),15571,15571
13402,2015,P,Education and Training,a_0,Total assets,479,DOLLARS(millions),15572,15572
13480,2012,P,Education and Training,g_100-199,Total income,477,DOLLARS(millions),15573,15573
13870,2012,P,Education and Training,a_0,Rolling mean employees,0,COUNT,15574,15574
13959,2021,P,Education and Training,i_Industry_Total,Rolling mean employees,51273,COUNT,15575,15575
14106,2016,P,Education and Training,c_6-9,Operating profit before tax,12,DOLLARS(millions),15576,15576
14109,2016,P,Education and Training,f_50-99,Operating profit before tax,50,DOLLARS(millions),15577,15577
14164,2011,P,Education and Training,g_100-199,"Sales, government funding, grants and subsidies",427,DOLLARS(millions),15578,15578
14165,2011,P,Education and Training,h_200+,"Sales, government funding, grants and subsidies",505,DOLLARS(millions),15579,15579
14180,2013,P,Education and Training,e_20-49,"Sales, government funding, grants and subsidies",543,DOLLARS(millions),15580,15580
14201,2015,P,Education and Training,h_200+,"Sales, government funding, grants and subsidies",736,DOLLARS(millions),15581,15581
14352,2021,Q,Health Care and Social Assistance,f_50-99,Total assets,2671,DOLLARS(millions),15582,15582
14375,2013,Q,Health Care and Social Assistance,b_1-5,Total income,2041,DOLLARS(millions),15583,15583
14476,2013,Q,Health Care and Social Assistance,d_10-19,Activity unit,1089,COUNT,15584,15584
14493,2015,Q,Health Care and Social Assistance,c_6-9,Activity unit,1251,COUNT,15585,15585
14583,2014,Q,Health Care and Social Assistance,c_6-9,Total expenditure,605,DOLLARS(millions),15586,15586
14614,2017,Q,Health Care and Social Assistance,g_100-199,Total expenditure,1770,DOLLARS(millions),15587,15587
14654,2011,Q,Health Care and Social Assistance,b_1-5,Fixed tangible assets,451,DOLLARS(millions),15588,15588
14705,2016,Q,Health Care and Social Assistance,h_200+,Fixed tangible assets,2015,DOLLARS(millions),15589,15589
14747,2021,Q,Health Care and Social Assistance,e_20-49,Fixed tangible assets,1104,DOLLARS(millions),15590,15590
14788,2015,Q,Health Care and Social Assistance,a_0,Rolling mean employees,0,COUNT,15591,15591
14809,2017,Q,Health Care and Social Assistance,d_10-19,Rolling mean employees,15804,COUNT,15592,15592
14813,2017,Q,Health Care and Social Assistance,h_200+,Rolling mean employees,61314,COUNT,15593,15593
14956,2011,Q,Health Care and Social Assistance,g_100-199,Operating profit before tax,93,DOLLARS(millions),15594,15594
15030,2019,Q,Health Care and Social Assistance,i_Industry_Total,Operating profit before tax,2108,DOLLARS(millions),15595,15595
15107,2017,Q,Health Care and Social Assistance,e_20-49,"Sales, government funding, grants and subsidies",1945,DOLLARS(millions),15596,15596
15120,2018,Q,Health Care and Social Assistance,i_Industry_Total,"Sales, government funding, grants and subsidies",16697,DOLLARS(millions),15597,15597
15151,2011,R,Arts and Recreation Services,d_10-19,Total assets,763,DOLLARS(millions),15598,15598
15161,2012,R,Arts and Recreation Services,e_20-49,Total assets,1326,DOLLARS(millions),15599,15599
15224,2019,R,Arts and Recreation Services,e_20-49,Total assets,2063,DOLLARS(millions),15600,15600
15258,2012,R,Arts and Recreation Services,c_6-9,Total income,271,DOLLARS(millions),15601,15601
15316,2018,R,Arts and Recreation Services,g_100-199,Total income,745,DOLLARS(millions),15602,15602
15371,2013,R,Arts and Recreation Services,h_200+,Activity unit,15,COUNT,15603,15603
15386,2015,R,Arts and Recreation Services,e_20-49,Activity unit,183,COUNT,15604,15604
15473,2014,R,Arts and Recreation Services,b_1-5,Total expenditure,664,DOLLARS(millions),15605,15605
15495,2016,R,Arts and Recreation Services,f_50-99,Total expenditure,303,DOLLARS(millions),15606,15606
15522,2019,R,Arts and Recreation Services,f_50-99,Total expenditure,536,DOLLARS(millions),15607,15607
15528,2020,R,Arts and Recreation Services,c_6-9,Total expenditure,399,DOLLARS(millions),15608,15608
15609,2018,R,Arts and Recreation Services,c_6-9,Fixed tangible assets,257,DOLLARS(millions),15609,15609
15635,2021,R,Arts and Recreation Services,b_1-5,Fixed tangible assets,936,DOLLARS(millions),15610,15610
15728,2020,R,Arts and Recreation Services,e_20-49,Rolling mean employees,6969,COUNT,15611,15611
15751,2012,R,Arts and Recreation Services,a_0,Salaries and wages paid,84,DOLLARS(millions),15612,15612
15804,2017,R,Arts and Recreation Services,i_Industry_Total,Salaries and wages paid,1353,DOLLARS(millions),15613,15613
15853,2012,R,Arts and Recreation Services,d_10-19,Operating profit before tax,2,DOLLARS(millions),15614,15614
15885,2015,R,Arts and Recreation Services,i_Industry_Total,Operating profit before tax,839,DOLLARS(millions),15615,15615
15910,2018,R,Arts and Recreation Services,g_100-199,Operating profit before tax,C,DOLLARS(millions),15616,15616
15956,2012,R,Arts and Recreation Services,h_200+,"Sales, government funding, grants and subsidies",C,DOLLARS(millions),15617,15617
16046,2011,S,Other Services,h_200+,Total assets,258,DOLLARS(millions),15618,15618
16068,2014,S,Other Services,c_6-9,Total assets,1245,DOLLARS(millions),15619,15619
16103,2018,S,Other Services,b_1-5,Total assets,3544,DOLLARS(millions),15620,15620
16154,2012,S,Other Services,h_200+,Total income,403,DOLLARS(millions),15621,15621
16163,2013,S,Other Services,h_200+,Total income,374,DOLLARS(millions),15622,15622
16177,2015,S,Other Services,d_10-19,Total income,1374,DOLLARS(millions),15623,15623
16186,2016,S,Other Services,d_10-19,Total income,1517,DOLLARS(millions),15624,15624
16325,2020,S,Other Services,h_200+,Activity unit,9,COUNT,15625,15625
16465,2014,S,Other Services,d_10-19,Fixed tangible assets,390,DOLLARS(millions),15626,15626
16478,2015,S,Other Services,h_200+,Fixed tangible assets,127,DOLLARS(millions),15627,15627
16488,2016,S,Other Services,i_Industry_Total,Fixed tangible assets,3321,DOLLARS(millions),15628,15628
16555,2013,S,Other Services,d_10-19,Rolling mean employees,9321,COUNT,15629,15629
16601,2018,S,Other Services,e_20-49,Rolling mean employees,8676,COUNT,15630,15630
16630,2021,S,Other Services,g_100-199,Rolling mean employees,2304,COUNT,15631,15631
16715,2020,S,Other Services,b_1-5,Salaries and wages paid,1034,DOLLARS(millions),15632,15632
16735,2011,S,Other Services,d_10-19,Operating profit before tax,32,DOLLARS(millions),15633,15633
16821,2020,S,Other Services,i_Industry_Total,Operating profit before tax,842,DOLLARS(millions),15634,15634
16952,2011,all,All Industries,j_Grand_Total,Activity unit,438321,COUNT,15635,15635
17013,2017,all,All Industries,j_Grand_Total,Operating profit before tax,79017,DOLLARS(millions),15636,15636
17024,2017,all,All Industries,j_Grand_Total,"Sales, government funding, grants and subsidies",567028,DOLLARS(millions),15637,15637
34,2014,A,"Agriculture, Forestry and Fishing",g_100-199,Total assets,649,DOLLARS(millions),15638,15638
172,2019,A,"Agriculture, Forestry and Fishing",a_0,Total income,12554,DOLLARS(millions),15639,15639
220,2013,A,"Agriculture, Forestry and Fishing",d_10-19,Activity unit,1260,COUNT,15640,15640
297,2021,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Activity unit,63795,COUNT,15641,15641
403,2011,A,"Agriculture, Forestry and Fishing",g_100-199,Fixed tangible assets,C,DOLLARS(millions),15642,15642
491,2021,A,"Agriculture, Forestry and Fishing",e_20-49,Fixed tangible assets,3953,DOLLARS(millions),15643,15643
527,2014,A,"Agriculture, Forestry and Fishing",e_20-49,Rolling mean employees,15042,COUNT,15644,15644
